image,is_obstructed,max_conf
porta_138_ostruita.jpg,1,0.8458
porta_139_ostruita.jpg,1,0.415
porta_140_ostruita.jpg,1,0.5669
porta_141_ostruita.jpg,1,0.6888
porta_142_ostruita.jpg,1,0.229
porta_143_ostruita.jpg,1,0.854
porta_144_ostruita.jpg,1,0.8452
porta_145_ostruita.jpg,1,0.4361
porta_146_ostruita.jpg,1,0.2337
porta_148_ostruita.jpg,1,0.0677
porta_149_ostruita.jpg,1,0.9058
porta_150_ostruita.jpg,1,0.2371
porta_151_ostruita.jpg,1,0.6175
porta_152_ostruita.jpg,1,0.7392
porta_153_ostruita.jpg,1,0.5875
porta_155_ostruita.jpg,1,0.4363
porta_156_ostruita.jpg,1,0.198
porta_157_ostruita.jpg,1,0.311
porta_158_ostruita.jpg,1,0.7897
porta_159_ostruita.jpg,1,0.6195
porta_161_ostruita.jpg,1,0.7354
porta_162_ostruita.jpg,1,0.6279
porta_163_ostruita.jpg,1,0.5636
porta_164_ostruita.jpg,1,0.3056
porta_165_ostruita.jpg,1,0.5945
porta_166_ostruita.jpg,1,0.7472
porta_167_ostruita.jpg,1,0.8413
porta_168_ostruita.jpg,1,0.2167
porta_169_ostruita.jpg,1,0.4001
porta_170_ostruita.jpg,1,0.9077
porta_171_ostruita.jpg,1,0.1089
porta_172_ostruita.jpg,1,0.5763
porta_173_ostruita.jpg,1,0.8592
porta_174_ostruita.jpg,1,0.8118
porta_175_ostruita.jpg,1,0.7392
porta_176_ostruita.jpg,1,0.3556
porta_177_ostruita.jpg,1,0.2179
porta_178_ostruita.jpg,1,0.2747
porta_179_ostruita.jpg,1,0.4146
porta_180_ostruita.jpg,1,0.3402
porta_181_ostruita.jpg,1,0.805
porta_182_ostruita.jpg,1,0.5472
porta_183_ostruita.jpg,1,0.0
porta_184_ostruita.jpg,1,0.0826
porta_185_ostruita.jpg,1,0.7427
porta_186_ostruita.jpg,1,0.4716
porta_187_ostruita.jpg,1,0.3223
porta_188_ostruita.jpg,1,0.923
porta_189_ostruita.jpg,1,0.5388
porta_190_ostruita.jpg,1,0.6615
porta_191_ostruita.jpg,1,0.7182
porta_192_ostruita.jpg,1,0.4457
porta_193_ostruita.jpg,1,0.0962
porta_194_ostruita.jpg,1,0.8472
porta_195_ostruita.jpg,1,0.7974
porta_196_ostruita.jpg,1,0.8944
porta_197_ostruita.jpg,1,0.5048
porta_198_ostruita.jpg,1,0.8696
porta_199_ostruita.jpg,1,0.5064
porta_201_ostruita.jpg,1,0.8185
porta_202_ostruita.jpg,1,0.8693
porta_203_ostruita.jpg,1,0.1442
porta_204_ostruita.jpg,1,0.3208
porta_205_ostruita.jpg,1,0.7179
porta_206_ostruita.jpg,1,0.4267
porta_207_ostruita.jpg,1,0.0781
porta_209_ostruita.jpg,1,0.4985
porta_210_ostruita.jpg,1,0.7341
porta_211_ostruita.jpg,1,0.8926
porta_212_ostruita.jpg,1,0.9243
porta_213_ostruita.jpg,1,0.4389
porta_215_ostruita.jpg,1,0.4374
porta_216_ostruita.jpg,1,0.4728
porta_217_ostruita.jpg,1,0.7912
porta_218_ostruita.jpg,1,0.7417
porta_219_ostruita.jpg,1,0.4434
porta_220_ostruita.jpg,1,0.1988
porta_221_ostruita.jpg,1,0.8842
porta_222_ostruita.jpg,1,0.2817
porta_223_ostruita.jpg,1,0.8201
porta_224_ostruita.jpg,1,0.7034
porta_225_ostruita.jpg,1,0.891
porta_226_ostruita.jpg,1,0.0
porta_227_ostruita.jpg,1,0.8035
porta_228_ostruita.jpg,1,0.7325
porta_229_ostruita.jpg,1,0.1823
porta_230_ostruita.jpg,1,0.0683
porta_232_ostruita.jpg,1,0.7413
porta_233_ostruita.jpg,1,0.626
porta_234_ostruita.jpg,1,0.8129
porta_235_ostruita.jpg,1,0.0
porta_236_ostruita.jpg,1,0.795
porta_238_ostruita.jpg,1,0.73
porta_239_ostruita.jpg,1,0.6623
porta_240_ostruita.jpg,1,0.2644
porta_241_ostruita.jpg,1,0.5353
porta_242_ostruita.jpg,1,0.7743
porta_243_ostruita.jpg,1,0.2325
porta_244_ostruita.jpg,1,0.4778
porta_245_ostruita.jpg,1,0.8761
porta_246_ostruita.jpg,1,0.7246
porta_247_ostruita.jpg,1,0.7053
porta_248_ostruita.jpg,1,0.837
porta_249_ostruita.jpg,1,0.9023
porta_251_ostruita.jpg,1,0.4505
porta_252_ostruita.jpg,1,0.5234
porta_253_ostruita.jpg,1,0.4873
porta_254_ostruita.jpg,1,0.8388
porta_255_ostruita.jpg,1,0.3335
porta_257_ostruita.jpg,1,0.859
porta_258_ostruita.jpg,1,0.7463
porta_259_ostruita.jpg,1,0.3182
porta_260_ostruita.jpg,1,0.6797
porta_261_ostruita.jpg,1,0.2892
porta_262_ostruita.jpg,1,0.3169
porta_263_ostruita.jpg,1,0.7567
porta_264_ostruita.jpg,1,0.2263
porta_266_ostruita.jpg,1,0.0603
porta_267_ostruita.jpg,1,0.4857
porta_268_ostruita.jpg,1,0.1195
porta_269_ostruita.jpg,1,0.5384
porta_270_ostruita.jpg,1,0.8471
porta_271_ostruita.jpg,1,0.2914
porta_272_ostruita.jpg,1,0.28
porta_273_ostruita.jpg,1,0.9043
porta_275_ostruita.jpg,1,0.4213
porta_277_ostruita.jpg,1,0.4792
porta_278_ostruita.jpg,1,0.2257
porta_279_ostruita.jpg,1,0.4422
porta_280_ostruita.jpg,1,0.4318
porta_281_ostruita.jpg,1,0.576
porta_283_ostruita.jpg,1,0.4982
porta_284_ostruita.jpg,1,0.1406
porta_286_ostruita.jpg,1,0.3764
porta_287_ostruita.jpg,1,0.2832
porta_289_ostruita.jpg,1,0.7193
porta_290_ostruita.jpg,1,0.4033
porta_291_ostruita.jpg,1,0.6311
porta_293_ostruita.jpg,1,0.2209
porta_294_ostruita.jpg,1,0.4134
porta_295_ostruita.jpg,1,0.9372
porta_296_ostruita.jpg,1,0.6945
porta_297_ostruita.jpg,1,0.8496
porta_298_ostruita.jpg,1,0.349
porta_299_ostruita.jpg,1,0.9258
porta_300_ostruita.jpg,1,0.3098
porta_301_ostruita.jpg,1,0.5174
porta_303_ostruita.jpg,1,0.6153
porta_304_ostruita.jpg,1,0.2585
porta_305_ostruita.jpg,1,0.2871
porta_306_ostruita.jpg,1,0.9324
porta_307_ostruita.jpg,1,0.9015
porta_308_ostruita.jpg,1,0.7019
porta_309_ostruita.jpg,1,0.7995
porta_310_ostruita.jpg,1,0.495
porta_311_ostruita.jpg,1,0.8147
porta_312_ostruita.jpg,1,0.1899
porta_313_ostruita.jpg,1,0.7477
porta_314_ostruita.jpg,1,0.6378
porta_315_ostruita.jpg,1,0.7554
porta_316_ostruita.jpg,1,0.0979
porta_317_ostruita.jpg,1,0.8157
porta_318_ostruita.jpg,1,0.8141
porta_321_ostruita.jpg,1,0.7479
porta_322_ostruita.jpg,1,0.6953
porta_323_ostruita.jpg,1,0.5206
porta_324_ostruita.jpg,1,0.6236
porta_325_ostruita.jpg,1,0.9092
porta_326_ostruita.jpg,1,0.0
porta_327_ostruita.jpg,1,0.8512
porta_328_ostruita.jpg,1,0.6863
porta_329_ostruita.jpg,1,0.4367
porta_330_ostruita.jpg,1,0.7878
porta_331_ostruita.jpg,1,0.1495
porta_332_ostruita.jpg,1,0.5544
porta_333_ostruita.jpg,1,0.6055
porta_335_ostruita.jpg,1,0.1696
porta_336_ostruita.jpg,1,0.6887
porta_337_ostruita.jpg,1,0.6014
porta_338_ostruita.jpg,1,0.8534
porta_339_ostruita.jpg,1,0.342
porta_340_ostruita.jpg,1,0.6961
porta_341_ostruita.jpg,1,0.7327
porta_342_ostruita.jpg,1,0.8339
porta_343_ostruita.jpg,1,0.0889
porta_344_ostruita.jpg,1,0.1866
porta_345_ostruita.jpg,1,0.9703
porta_346_ostruita.jpg,1,0.7264
porta_347_ostruita.jpg,1,0.5045
porta_348_ostruita.jpg,1,0.5247
porta_349_ostruita.jpg,1,0.5266
porta_350_ostruita.jpg,1,0.3866
porta_351_ostruita.jpg,1,0.8287
porta_352_ostruita.jpg,1,0.8106
porta_353_ostruita.jpg,1,0.4417
porta_354_ostruita.jpg,1,0.5963
porta_355_ostruita.jpg,1,0.7011
porta_356_ostruita.jpg,1,0.5536
porta_357_ostruita.jpg,1,0.4991
porta_358_ostruita.jpg,1,0.6437
porta_359_ostruita.jpg,1,0.5747
porta_360_ostruita.jpg,1,0.2051
porta_361_ostruita.jpg,1,0.5308
porta_362_ostruita.jpg,1,0.9089
porta_363_ostruita.jpg,1,0.441
porta_364_ostruita.jpg,1,0.0
porta_365_ostruita.jpg,1,0.6756
porta_366_ostruita.jpg,1,0.7104
porta_369_ostruita.jpg,1,0.599
porta_371_ostruita.jpg,1,0.5631
porta_372_ostruita.jpg,1,0.7783
porta_374_ostruita.jpg,1,0.5441
porta_376_ostruita.jpg,1,0.1228
porta_377_ostruita.jpg,1,0.6381
porta_378_ostruita.jpg,1,0.0544
porta_379_ostruita.jpg,1,0.4368
porta_380_ostruita.jpg,1,0.4795
porta_381_ostruita.jpg,1,0.8512
porta_382_ostruita.jpg,1,0.3834
porta_383_ostruita.jpg,1,0.0
porta_386_ostruita.jpg,1,0.5608
porta_387_ostruita.jpg,1,0.254
porta_388_ostruita.jpg,1,0.2814
porta_389_ostruita.jpg,1,0.5397
porta_390_ostruita.jpg,1,0.079
porta_391_ostruita.jpg,1,0.6569
porta_392_ostruita.jpg,1,0.615
porta_393_ostruita.jpg,1,0.5411
porta_394_ostruita.jpg,1,0.6731
porta_395_ostruita.jpg,1,0.55
porta_397_ostruita.jpg,1,0.7014
porta_398_ostruita.jpg,1,0.6817
porta_399_ostruita.jpg,1,0.7264
porta_400_ostruita.jpg,1,0.6427
porta_402_ostruita.jpg,1,0.2261
porta_403_ostruita.jpg,1,0.0692
porta_404_ostruita.jpg,1,0.0658
porta_405_ostruita.jpg,1,0.6208
porta_406_ostruita.jpg,1,0.5153
porta_407_ostruita.jpg,1,0.2774
porta_408_ostruita.jpg,1,0.3003
porta_409_ostruita.jpg,1,0.1535
porta_410_ostruita.jpg,1,0.0976
porta_411_ostruita.jpg,1,0.2107
porta_412_ostruita.jpg,1,0.3357
porta_413_ostruita.jpg,1,0.2099
porta_414_ostruita.jpg,1,0.3403
porta_415_ostruita.jpg,1,0.7853
porta_416_ostruita.jpg,1,0.4772
porta_417_ostruita.jpg,1,0.6271
porta_418_ostruita.jpg,1,0.5552
porta_419_ostruita.jpg,1,0.692
porta_420_ostruita.jpg,1,0.4583
porta_421_ostruita.jpg,1,0.5614
porta_422_ostruita.jpg,1,0.4514
porta_423_ostruita.jpg,1,0.6081
porta_424_ostruita.jpg,1,0.2505
porta_425_ostruita.jpg,1,0.5916
porta_426_ostruita.jpg,1,0.8684
porta_427_ostruita.jpg,1,0.2519
porta_428_ostruita.jpg,1,0.3512
porta_429_ostruita.jpg,1,0.1585
porta_431_ostruita.jpg,1,0.5707
porta_432_ostruita.jpg,1,0.1435
porta_433_ostruita.jpg,1,0.0
porta_434_ostruita.jpg,1,0.8638
porta_435_ostruita.jpg,1,0.1287
porta_437_ostruita.jpg,1,0.2971
porta_438_ostruita.jpg,1,0.8332
porta_439_ostruita.jpg,1,0.6208
porta_440_ostruita.jpg,1,0.5091
porta_441_ostruita.jpg,1,0.7201
porta_443_ostruita.jpg,1,0.7678
porta_445_ostruita.jpg,1,0.7823
porta_446_ostruita.jpg,1,0.4978
porta_447_ostruita.jpg,1,0.9681
porta_448_ostruita.jpg,1,0.9017
porta_449_ostruita.jpg,1,0.776
porta_450_ostruita.jpg,1,0.6493
porta_451_ostruita.jpg,1,0.1278
porta_452_ostruita.jpg,1,0.7692
porta_453_ostruita.jpg,1,0.8736
porta_454_ostruita.jpg,1,0.1163
porta_455_ostruita.jpg,1,0.3595
porta_456_ostruita.jpg,1,0.4657
porta_457_ostruita.jpg,1,0.4177
porta_458_ostruita.jpg,1,0.489
porta_459_ostruita.jpg,1,0.7351
porta_460_ostruita.jpg,1,0.5935
porta_461_ostruita.jpg,1,0.7192
porta_462_ostruita.jpg,1,0.6519
porta_464_ostruita.jpg,1,0.753
porta_465_ostruita.jpg,1,0.7526
porta_468_ostruita.jpg,1,0.5524
porta_469_ostruita.jpg,1,0.8414
porta_470_ostruita.jpg,1,0.834
porta_471_ostruita.jpg,1,0.9047
porta_472_ostruita.jpg,1,0.7814
porta_473_ostruita.jpg,1,0.8333
porta_474_ostruita.jpg,1,0.4172
porta_476_ostruita.jpg,1,0.6298
porta_477_ostruita.jpg,1,0.0718
porta_478_ostruita.jpg,1,0.5549
porta_479_ostruita.jpg,1,0.0
porta_480_ostruita.jpg,1,0.7772
porta_481_ostruita.jpg,1,0.6009
porta_482_ostruita.jpg,1,0.7761
porta_483_ostruita.jpg,1,0.5196
porta_484_ostruita.jpg,1,0.8798
porta_485_ostruita.jpg,1,0.119
porta_487_ostruita.jpg,1,0.6889
porta_488_ostruita.jpg,1,0.9161
porta_489_ostruita.jpg,1,0.6377
porta_490_ostruita.jpg,1,0.8046
porta_491_ostruita.jpg,1,0.5626
porta_492_ostruita.jpg,1,0.3463
porta_493_ostruita.jpg,1,0.7028
porta_494_ostruita.jpg,1,0.6218
porta_495_ostruita.jpg,1,0.0
porta_496_ostruita.jpg,1,0.1191
porta_497_ostruita.jpg,1,0.686
porta_498_ostruita.jpg,1,0.8444
porta_499_ostruita.jpg,1,0.8654
porta_500_ostruita.jpg,1,0.8246
porta_501_ostruita.jpg,1,0.6274
porta_502_ostruita.jpg,1,0.5725
porta_503_ostruita.jpg,1,0.4802
porta_504_ostruita.jpg,1,0.8311
porta_505_ostruita.jpg,1,0.8104
porta_507_ostruita.jpg,1,0.7118
porta_508_ostruita.jpg,1,0.2292
porta_509_ostruita.jpg,1,0.3413
porta_510_ostruita.jpg,1,0.8814
porta_511_ostruita.jpg,1,0.8062
porta_512_ostruita.jpg,1,0.6113
porta_513_ostruita.jpg,1,0.0
porta_514_ostruita.jpg,1,0.6786
porta_515_ostruita.jpg,1,0.39
porta_516_ostruita.jpg,1,0.439
porta_517_ostruita.jpg,1,0.3732
porta_518_ostruita.jpg,1,0.6406
porta_520_ostruita.jpg,1,0.6465
porta_521_ostruita.jpg,1,0.9262
porta_522_ostruita.jpg,1,0.5519
porta_523_ostruita.jpg,1,0.2563
porta_527_ostruita.jpg,1,0.598
porta_528_ostruita.jpg,1,0.5382
porta_529_ostruita.jpg,1,0.5042
porta_530_ostruita.jpg,1,0.6873
porta_531_ostruita.jpg,1,0.371
porta_532_ostruita.jpg,1,0.2697
porta_533_ostruita.jpg,1,0.8226
porta_534_ostruita.jpg,1,0.4537
porta_535_ostruita.jpg,1,0.378
porta_536_ostruita.jpg,1,0.3491
porta_537_ostruita.jpg,1,0.8615
porta_538_ostruita.jpg,1,0.4655
porta_539_ostruita.jpg,1,0.198
porta_540_ostruita.jpg,1,0.2112
porta_541_ostruita.jpg,1,0.6622
porta_542_ostruita.jpg,1,0.6328
porta_543_ostruita.jpg,1,0.9015
porta_544_ostruita.jpg,1,0.8464
porta_545_ostruita.jpg,1,0.4289
porta_546_ostruita.jpg,1,0.7333
porta_547_ostruita.jpg,1,0.8578
porta_548_ostruita.jpg,1,0.8417
porta_549_ostruita.jpg,1,0.2971
porta_550_ostruita.jpg,1,0.5946
porta_006.jpg,0,0.0
porta_008.jpg,0,0.0
porta_019.jpg,0,0.0
porta_027.jpg,0,0.2789
porta_029.jpg,0,0.092
porta_045.jpg,0,0.1896
porta_048.jpg,0,0.0
porta_073.jpg,0,0.0926
porta_091.jpg,0,0.0
porta_109.jpg,0,0.0
porta_137.jpg,0,0.0902
porta_147.jpg,0,0.0
porta_154.jpg,0,0.0
porta_160.jpg,0,0.0
porta_200.jpg,0,0.0
porta_208.jpg,0,0.0
porta_214.jpg,0,0.0575
porta_231.jpg,0,0.0
porta_237.jpg,0,0.0
porta_250.jpg,0,0.0
porta_256.jpg,0,0.0
porta_265.jpg,0,0.0
porta_274.jpg,0,0.0
porta_276.jpg,0,0.6717
porta_282.jpg,0,0.0
porta_285.jpg,0,0.0
porta_288.jpg,0,0.0
porta_292.jpg,0,0.0
porta_302.jpg,0,0.2844
porta_319.jpg,0,0.0816
porta_320.jpg,0,0.0
porta_334.jpg,0,0.0
porta_367.jpg,0,0.0
porta_368.jpg,0,0.0
porta_370.jpg,0,0.0
porta_373.jpg,0,0.0
porta_375.jpg,0,0.0
porta_384.jpg,0,0.0
porta_385.jpg,0,0.0
porta_396.jpg,0,0.0
porta_401.jpg,0,0.0
porta_430.jpg,0,0.0
porta_436.jpg,0,0.0
porta_442.jpg,0,0.1252
porta_444.jpg,0,0.6957
porta_463.jpg,0,0.0727
porta_466.jpg,0,0.0
porta_467.jpg,0,0.0
porta_475.jpg,0,0.0
porta_486.jpg,0,0.0
porta_506.jpg,0,0.0
porta_519.jpg,0,0.0
porta_524.jpg,0,0.0
porta_525.jpg,0,0.4259
porta_526.jpg,0,0.0
corridoio_015.jpg,0,0.0
corridoio_020.jpg,0,0.0
corridoio_026.jpg,0,0.0
corridoio_047.jpg,0,0.0
corridoio_050.jpg,0,0.0
corridoio_055.jpg,0,0.0
corridoio_077.jpg,0,0.0
corridoio_083.jpg,0,0.0
corridoio_109.jpg,0,0.0
corridoio_111.jpg,0,0.0
corridoio_115.jpg,0,0.0
corridoio_119.jpg,0,0.0
corridoio_121.jpg,0,0.0
corridoio_130.jpg,0,0.0
corridoio_150.jpg,0,0.0
corridoio_156.jpg,0,0.0
corridoio_160.jpg,0,0.0
corridoio_166.jpg,0,0.0
corridoio_172.jpg,0,0.0
corridoio_184.jpg,0,0.0
corridoio_201.jpg,0,0.0
corridoio_211.jpg,0,0.0
corridoio_233.jpg,0,0.0
corridoio_236.jpg,0,0.0
corridoio_239.jpg,0,0.0
corridoio_255.jpg,0,0.0
corridoio_257.jpg,0,0.0
corridoio_269.jpg,0,0.0
corridoio_272.jpg,0,0.0
corridoio_277.jpg,0,0.0
corridoio_299.jpg,0,0.0
corridoio_301.jpg,0,0.0
corridoio_305.jpg,0,0.0
corridoio_341.jpg,0,0.0
corridoio_345.jpg,0,0.0
corridoio_347.jpg,0,0.0
corridoio_354.jpg,0,0.0
corridoio_363.jpg,0,0.0
corridoio_366.jpg,0,0.0
corridoio_377.jpg,0,0.0
corridoio_380.jpg,0,0.0
corridoio_393.jpg,0,0.0
corridoio_400.jpg,0,0.0
corridoio_405.jpg,0,0.0
corridoio_410.jpg,0,0.0
corridoio_416.jpg,0,0.0
corridoio_432.jpg,0,0.0
corridoio_468.jpg,0,0.0
corridoio_504.jpg,0,0.0
corridoio_511.jpg,0,0.0
corridoio_517.jpg,0,0.0
corridoio_531.jpg,0,0.0
corridoio_540.jpg,0,0.0
corridoio_541.jpg,0,0.0
corridoio_549.jpg,0,0.0977
